ids,1cm_1,1cm_2,1cm_3,1cm_4,2cm_1,2cm_2,2cm_3,2cm_4,3cm_1,3cm_2,3cm_3,3cm_4,4cm_1,4cm_2,4cm_3,4cm_4,5cm_1,5cm_2,5cm_3,5cm_4
PaChr1g00789-t1_789,0.722014372,0.744747001,0.739044295,0.742570599,0.716945943,0.741035612,0.737859301,0.744999794,0.747456262,0.747360398,0.744399943,0.725291819,0.750312511,0.749766342,0.743364214,0.748156184,0.734404458,0.735065698,0.709058071,0.738184324
PaChr2g11028-t1_11028,0.723215642,0.745398843,0.740809222,0.743625522,0.718238217,0.743251994,0.740192936,0.743886877,0.742779486,0.740740981,0.737356129,0.718860943,0.752236554,0.752175105,0.746635557,0.752180296,0.734706375,0.735747443,0.709684188,0.738994977
PaChr10g03873-t1_3873,0.741368006,0.761712005,0.758526038,0.76223127,0.728421477,0.750520714,0.749805567,0.756680563,0.757797961,0.759706168,0.759288083,0.738468275,0.758015621,0.760455059,0.758556048,0.762758725,0.747107104,0.757616801,0.728037507,0.757210151
PaChr2g08825-t1_8825,0.734985139,0.752890219,0.753904646,0.757206101,0.727184572,0.753622961,0.748215571,0.751070866,0.748184997,0.750280661,0.747105643,0.727528554,0.751999569,0.750853134,0.746675059,0.753321549,0.735631096,0.736367282,0.710727964,0.740432669
PaChr8g23756-t1_23756,1.91307981,1.893296509,1.8979959,1.886026558,0.711950366,0.737052385,0.734514679,0.737642797,0.742202028,0.74018651,0.737522727,0.718530676,0.751717565,0.747488537,0.748231684,0.746903061,0.734130427,0.735823824,0.709213833,0.73815314
PaCtg2699g37942-t1_37942,0.724454727,0.745277828,0.743465207,0.744662238,0.71890082,0.744210325,0.740311637,0.744742077,0.742480194,0.742246094,0.739410072,0.720020105,0.751316395,0.75230773,0.74622618,0.751078272,0.73405523,0.736079159,0.709258362,0.738102168
PaChr3g11671-t1_11671,0.718921009,0.740574384,0.737248053,0.739564714,0.712179519,0.737298412,0.735047921,0.737477198,0.740015345,0.739720009,0.736886387,0.717392643,0.750536924,0.7502591,0.744658146,0.748789919,0.734366553,0.734658121,0.708714321,0.737641257
PaChr5g16989-t1_16989,0.723184506,0.744649324,0.740477259,0.744657395,0.716220523,0.740017772,0.741502816,0.739745649,0.742638388,0.740546524,0.738917606,0.719306172,0.749563412,0.748308861,0.744281644,0.748703202,0.734702059,0.734371629,0.708750769,0.737689547
PaChr9g24282-t1_24282,0.737066744,0.760743161,0.753705881,0.755469603,0.736221442,0.760499636,0.759042378,0.759333326,0.741213202,0.74396328,0.739438855,0.720194694,0.761523336,0.761966691,0.755187321,0.761141418,0.735048636,0.737696762,0.710891103,0.740165323
PaCtg0119g25617-t1_25617,0.729260695,0.745795483,0.755073547,0.746292508,0.717738648,0.743359612,0.739987131,0.742429379,0.754666337,0.751028261,0.73936764,0.727222726,0.751318537,0.750875107,0.745028317,0.749748667,0.734988663,0.735516678,0.709692675,0.738961263
PaChr12g07031-t1_7031,0.735353821,0.754665956,0.748532247,0.76208364,0.720713107,0.747452765,0.741622873,0.745254517,0.744432797,0.742778949,0.736587383,0.719858346,0.753183907,0.751896196,0.744841479,0.750730267,0.734593816,0.737773711,0.71045385,0.739293873
PaChr1g00586-t1_586,0.728265494,0.749311527,0.745872069,0.749309807,0.717610121,0.742616639,0.739160169,0.743809775,0.743926442,0.743831409,0.739055667,0.720938224,0.748679026,0.747667577,0.742550274,0.747438205,0.733905729,0.735501368,0.708723288,0.73729295
PaChr11g05648-t1_5648,1.052259157,1.066836232,1.054108971,1.062413931,1.045114502,1.046229393,1.059405275,1.063198992,1.053940277,1.058647094,1.053648587,1.049382371,0.937159338,0.941377625,0.940435206,0.939949863,0.81523397,0.840144121,0.807438884,0.833279974
PaChr3g12770-t1_12770,0.994811582,1.019617886,0.991295921,1.006015646,0.892534641,0.912688193,0.912159669,0.903185301,0.814015492,0.804008139,0.801587375,0.78828202,0.76943573,0.776767515,0.78411878,0.784122651,0.77120408,0.767829872,0.740026046,0.756753715
PaChr2g08901-t1_8901,0.730366091,0.75067853,0.746862282,0.753111954,0.718859776,0.745233687,0.739521622,0.744345147,0.775846082,0.777017044,0.776059582,0.756681262,0.796463284,0.790213751,0.795054116,0.79811442,0.754963675,0.760641173,0.735886353,0.768738489
PaCtg0711g29282-t1_29282,0.741405975,0.764290568,0.755783464,0.762539816,0.725263793,0.751846628,0.746810038,0.748656366,0.747083216,0.745257685,0.740975552,0.723202687,0.756261108,0.752871278,0.746136633,0.749235182,0.735638833,0.735381029,0.710020917,0.739376292
PaChr8g21950-t1_21950,3.460307476,3.365517801,3.42269403,3.371842138,2.925268754,2.915809209,2.824423219,2.836079277,3.052229424,3.059521466,3.156212877,3.183467312,3.490266376,3.368849812,3.691312468,4.073958765,3.704583158,3.63563566,3.798825079,3.682738568
PaChr3g13388-t1_13388,0.736221709,0.75787609,0.754670857,0.754916587,0.721858779,0.744520779,0.746901935,0.746197585,0.740752958,0.738919378,0.737517746,0.717593108,0.749260991,0.747650486,0.742170778,0.747725323,0.7337967,0.735107708,0.7083134,0.736618173
PaChr11g06019-t1_6019,1.170319552,1.167210023,1.209047305,1.147811121,1.093282936,1.11271228,1.10557689,1.086387713,1.006393904,1.011088685,1.005802837,0.999406059,1.015601139,1.005333652,0.998460883,1.032716589,0.918761244,0.952592959,0.923729625,0.949304261
PaChr5g17301-t1_17301,0.762878143,0.783573602,0.780579495,0.780545605,0.751355243,0.775261727,0.774101941,0.772962343,0.741514055,0.738771585,0.736377275,0.717391979,0.759118251,0.758118504,0.754760096,0.7600778,0.739480036,0.739391402,0.714977034,0.745694676
PaChr9g23844-t1_23844,0.738140426,0.759728984,0.75635765,0.756944375,0.724275841,0.747652292,0.745200022,0.752154538,0.745998958,0.745078122,0.746272418,0.724673017,0.753987609,0.751671684,0.748275795,0.752682069,0.735555984,0.735826289,0.710215581,0.73957542
PaChr11g05583-t1_5583,0.777606189,0.807931487,0.800968851,0.777814527,0.749295679,0.774444224,0.77355728,0.768044003,0.759594466,0.752316121,0.761900684,0.737450938,0.778931944,0.800924197,0.788169394,0.795103317,0.756763233,0.762719385,0.738035439,0.770999403
PaChr7g20391-t1_20391,0.727156397,0.747922094,0.745869228,0.747450647,0.726912261,0.750584037,0.749705653,0.751983158,0.745251137,0.744857971,0.740724548,0.7223475,0.76065789,0.761912966,0.755154695,0.758710643,0.7353455,0.740427514,0.711614288,0.739200552
PaChr6g18824-t1_18824,0.72410421,0.745839416,0.742739577,0.743795193,0.718352708,0.743971744,0.739998258,0.743648214,0.750974594,0.751490495,0.749634522,0.72981111,0.763011932,0.761898629,0.756305993,0.762301523,0.744519144,0.748622872,0.723100413,0.754669958
PaChr3g13401-t1_13401,0.721545384,0.743211732,0.739678697,0.742102252,0.714443923,0.738197741,0.73836999,0.739793741,0.742215825,0.740702075,0.739274471,0.71934411,0.751445285,0.749512711,0.743059556,0.748637423,0.735061572,0.735386149,0.709494974,0.73844706
PaCtg1390g33329-t1_33329,0.748882212,0.772140965,0.760913453,0.77129638,0.738426833,0.756972877,0.762338955,0.766530371,0.762107431,0.753194653,0.751989541,0.735053863,0.759928835,0.758908267,0.751977851,0.756798388,0.740426641,0.735866367,0.71266279,0.741588256
PaChr5g18079-t1_18079,0.769688826,0.791411323,0.785248516,0.787815525,0.781717074,0.803329375,0.800789068,0.806068454,0.775125405,0.77095745,0.787047997,0.758276077,0.775016276,0.77348327,0.77913592,0.774165585,0.763039281,0.76262164,0.741958764,0.775965225
PaCtg2106g36365-t1_36365,0.742437484,0.764398738,0.756418885,0.764834758,0.716064327,0.741490082,0.737998485,0.741556508,0.744119432,0.743888745,0.74219114,0.72215073,0.751172454,0.749272196,0.745249519,0.748875311,0.735994942,0.737553495,0.711459139,0.740975451
PaChr2g10100-t1_10100,4.82994459,4.819529308,4.637047432,4.67236594,4.733709107,4.684243324,4.580523128,4.509011474,2.83979092,2.794056438,2.739298274,2.868759348,2.665047159,2.755494483,2.807803034,2.623296945,2.244148528,2.319849086,2.325317144,2.255807432
PaChr5g17008-t1_17008,7.448317876,7.139374715,7.436241855,7.135678337,8.558317544,8.093549705,8.420649636,8.280140255,5.260175346,5.465243369,5.556886804,5.637092173,4.37136534,4.541019035,4.570101971,4.651377771,4.164930604,4.173959894,4.334247081,4.212996746
PaChr6g18811-t1_18811,0.807793628,0.993659994,0.738390787,0.740584945,0.820093099,1.0341935,0.735258576,0.73820677,0.967545642,0.955334598,0.948108799,0.94601303,0.998375582,1.008591005,0.973908413,0.971327459,0.735333585,0.736277383,0.710160644,0.739191919
PaChr2g08527-t1_8527,0.759155127,0.780354012,0.770990313,0.782829854,0.763280196,0.778310657,0.783376694,0.796410233,0.80806476,0.803760823,0.79462922,0.783662561,0.871899338,0.878417207,0.861448599,0.856521783,0.735431477,0.737882738,0.711065922,0.740089061
PaChr4g15546-t1_15546,0.872098499,0.904322109,0.880126916,0.876441629,0.947275771,0.944770732,0.986875723,0.953766095,0.958032776,0.955099047,0.974911905,0.952311493,0.95319739,0.974611452,0.96617127,0.967563752,0.967740468,0.972856478,0.943923424,0.936830045
PaChr3g13959-t1_13959,0.748792478,0.764711636,0.76906609,0.770203591,0.758249682,0.778202352,0.783592233,0.78049377,0.772143705,0.769856642,0.76994894,0.750730498,0.808369199,0.80131551,0.777218939,0.800777214,0.737087349,0.741510073,0.714026798,0.74328232
PaChr8g21785-t1_21785,0.72425603,0.746711474,0.742856948,0.743220176,0.71655769,0.739729996,0.739863347,0.742992293,0.740941811,0.742642059,0.735390538,0.718187877,0.74976368,0.74810012,0.745357673,0.751005805,0.737012662,0.738391242,0.712613743,0.742418163
PaChr2g08110-t1_8110,0.729326227,0.750561904,0.747351319,0.749624399,0.720485445,0.744592222,0.743533324,0.745626961,0.746837605,0.747525929,0.742283546,0.724377542,0.752026524,0.750449607,0.745537743,0.750928327,0.735880306,0.736590661,0.710738906,0.739983313
PaChr7g20241-t1_20241,0.727611044,0.748729867,0.743886993,0.750040931,0.721072606,0.743641535,0.747394065,0.744171209,0.742649599,0.740658628,0.737750547,0.718929645,0.754639776,0.755244315,0.747992596,0.751532209,0.735879295,0.73601153,0.710360924,0.73947606
PaCtg0148g25716-t1_25716,0.723968107,0.745335875,0.742077426,0.744604846,0.718653068,0.743925476,0.740489028,0.744087021,0.741700046,0.740664704,0.73625207,0.718068882,0.751028276,0.750108784,0.744736943,0.750179312,0.734890062,0.73634907,0.709736619,0.738352314
PaCtg0266g26281-t1_26281,0.753050837,0.774007907,0.769252185,0.77305026,0.731591655,0.748139873,0.757218965,0.760931023,0.746230739,0.748372641,0.745553191,0.725639468,0.752641077,0.751326876,0.745815948,0.75040576,0.735709123,0.736294471,0.710375867,0.739409616
PaChr1g02296-t1_2296,0.721012608,0.743771207,0.738562051,0.741103721,0.716864002,0.738299521,0.743727483,0.74119686,0.740280369,0.739005732,0.735781782,0.716837902,0.750406213,0.749567627,0.742709516,0.748596279,0.73531224,0.737197123,0.710537879,0.739377451
PaChr2g10990-t1_10990,0.725782522,0.747668466,0.742203614,0.747457384,0.723698904,0.750138724,0.74747976,0.744926406,0.750967809,0.754752828,0.749143248,0.730766762,0.753415302,0.751948819,0.747566337,0.750669016,0.742752013,0.736690744,0.713740936,0.741479059
PaChr8g22345-t1_22345,0.730156975,0.752789584,0.747372843,0.749765774,0.721799221,0.745139296,0.743737261,0.748898039,0.746669839,0.747220588,0.739680787,0.723278822,0.751267249,0.751239426,0.744908524,0.751870784,0.738437695,0.735135026,0.710982566,0.739520511
PaChr3g12891-t1_12891,0.724948505,0.747337772,0.742048806,0.745478502,0.728326251,0.749866874,0.753436918,0.753004718,0.743928188,0.743268768,0.738344586,0.720487656,0.753326968,0.751548419,0.747859952,0.752478488,0.73622327,0.736215,0.710652834,0.739760058
PaChr8g22346-t1_22346,1.91307981,1.893296509,1.8979959,1.886026558,1.977441429,1.947104282,1.954602688,1.949500646,1.90797048,1.938572573,1.940290974,1.965775155,0.754083269,0.747802667,0.750221948,0.754633552,0.740476868,0.743361981,0.717606149,0.748263094
PaCtg1617g34440-t1_34440,0.735763217,0.755194078,0.755701175,0.755254462,0.729822696,0.752914811,0.754202621,0.75336588,0.762526327,0.756432093,0.763763711,0.740553477,0.762647845,0.756871521,0.759095361,0.758039074,0.750497026,0.758910918,0.726625975,0.74834937
PaChr10g05081-t1_5081,0.721631978,0.743387603,0.74088938,0.740911037,0.719158339,0.745358146,0.740854743,0.743628112,0.746698263,0.745084017,0.741509288,0.723202541,0.753872269,0.753403185,0.747809952,0.752773699,0.739326068,0.738173314,0.713904929,0.743984308
PaChr3g11944-t1_11944,0.730784604,0.755383935,0.746205865,0.750165498,0.725172323,0.748503356,0.74757616,0.751304379,0.746704867,0.746571732,0.741858745,0.723847723,0.752950317,0.752955288,0.747294429,0.752062848,0.735965492,0.735255462,0.709692782,0.738219762
PaChr7g21671-t1_21671,0.730960677,0.750057444,0.748354422,0.75396558,0.724547939,0.748452021,0.746032331,0.751154285,0.75081647,0.746715519,0.747720452,0.727408805,0.758427262,0.755571713,0.751624535,0.752353267,0.73632407,0.739272461,0.712312549,0.741370865
PaCtg1749g34995-t1_34995,0.720302881,0.741206981,0.738689751,0.741515639,1.977441429,1.947104282,1.954602688,1.949500646,0.741176622,0.741668469,0.736562507,0.718350646,0.751465277,0.750455338,0.745579237,0.75031042,0.736021959,0.73631452,0.710491973,0.739402791
PaCtg0669g28988-t1_28988,0.723786629,0.744769767,0.741977847,0.744755639,0.716090504,0.74123811,0.738340996,0.741536754,0.742525128,0.742730431,0.738375696,0.719832221,0.752119047,0.750005831,0.743955557,0.749777067,0.736170463,0.73653298,0.710740591,0.739747803
PaChr9g24285-t1_24285,0.753167137,0.769921354,0.771239806,0.775554867,0.749418505,0.782296684,0.771287349,0.762069555,0.772590234,0.774435947,0.770781828,0.752774816,0.760093367,0.755533717,0.749577205,0.76862872,0.736953055,0.734841873,0.709793157,0.737909809
PaChr1g01167-t1_1167,0.730543503,0.752148273,0.747337055,0.751619399,0.725834632,0.75367926,0.746916458,0.748242428,0.743212128,0.741613535,0.738135759,0.719592339,0.75174392,0.749775298,0.744094276,0.748817662,0.736430284,0.735776682,0.710373329,0.739181438
PaChr1g00912-t1_912,0.720112065,0.741375954,0.738811802,0.740644437,0.712936099,0.738008733,0.735500291,0.738531057,0.739666772,0.73822204,0.734935498,0.716051629,0.748836624,0.74770915,0.742653614,0.747462212,0.736098622,0.736348407,0.710540327,0.73942941
PaChr1g01897-t1_1897,0.762681567,0.784656029,0.779040827,0.780447557,0.738902826,0.763823079,0.761694249,0.760961054,0.758895767,0.760408707,0.75659483,0.738119961,0.760094848,0.760627586,0.755558685,0.758535285,0.746546298,0.743742869,0.721493536,0.752856314
PaChr1g00597-t1_597,0.721351768,0.742913364,0.739275265,0.742257162,0.718993285,0.744700595,0.741830923,0.74275037,0.742533914,0.740461855,0.737182461,0.718617566,0.753994368,0.750015165,0.74774974,0.750230297,0.735742809,0.736836205,0.710512242,0.739223677
PaChr2g09784-t1_9784,2.225664776,2.294679699,2.114870605,2.173781528,2.162308361,2.021552102,2.185887007,2.182770704,2.581753787,2.54516482,2.609987071,2.647574975,2.230969988,2.279322324,2.366662211,2.268835178,2.207031099,2.148416595,2.241674829,2.225024861
PaCtg0827g30083-t1_30083,2.767684114,2.750428045,2.775901729,2.623725886,2.316155891,2.396079339,2.276158373,2.137179165,2.472291655,2.543019486,2.561399179,2.591968912,2.708771616,2.644281938,2.747465151,2.866165927,2.970711167,2.921681689,3.013956555,2.890569161
PaCtg0742g29538-t1_29538,0.72088765,0.743131227,0.738802339,0.741143852,0.713239903,0.738311189,0.736225209,0.738318116,0.743430997,0.743172734,0.740734305,0.721143042,0.751727786,0.749783591,0.74455839,0.749690323,0.737662893,0.736607411,0.711708076,0.740930066
PaChr11g06623-t1_6623,0.978760515,1.003633034,1.01584673,0.949103424,1.165254767,1.139736655,1.174500729,1.203399782,1.146348291,1.143915507,1.199692706,1.163085327,1.394482902,1.401348158,1.482491704,1.375037169,1.32387574,1.355056583,1.359256599,1.384733327
PaCtg0398g27020-t1_27020,0.741044488,0.759848343,0.762677954,0.758856387,1.977441429,1.947104282,1.954602688,1.949500646,0.745821278,0.748061329,0.740500457,0.723575773,0.754944579,0.753285036,0.749693534,0.753457289,0.736324106,0.739769464,0.712348108,0.740973593
PaChr5g16161-t1_16161,0.775454124,0.797562215,0.786028958,0.797790014,0.763476774,0.79242066,0.776547518,0.788720211,0.77497201,0.772250303,0.774035193,0.753997552,0.768606501,0.76347832,0.756562839,0.764741102,0.748880753,0.758009101,0.729720572,0.759848475
PaCtg2145g36495-t1_36495,0.732350002,0.754889444,0.749751666,0.751630316,0.719832361,0.744098269,0.741022207,0.746988139,0.74232791,0.741493559,0.738859915,0.719508693,0.753764933,0.754376007,0.748758066,0.753155792,0.736464371,0.739141189,0.712247647,0.741171324
PaChr8g23482-t1_23482,0.737419916,0.757238004,0.752488638,0.761429914,0.73144421,0.756438938,0.754089182,0.754575501,0.755382964,0.748332995,0.743612422,0.728055514,0.755803706,0.75350608,0.746852642,0.752168992,0.737433044,0.73655006,0.711472111,0.740543186
PaChr8g22949-t1_22949,0.724785368,0.746992526,0.742544326,0.744832236,0.71486459,0.739528513,0.737099297,0.74104217,0.74712313,0.743097999,0.742466875,0.72300114,0.755671661,0.753480239,0.750038618,0.754351226,0.736950352,0.737165916,0.711559003,0.740670929
PaCtg0502g27770-t1_27770,4.191300351,3.93888619,4.338990481,3.995515581,7.005407908,6.956425041,6.772950308,6.568097484,4.413619616,5.457281868,5.832148452,5.443973729,2.647456949,2.735973043,2.754380619,2.89077333,3.067392953,2.987574579,3.117820469,3.024595367
PaCtg1388g33316-t1_33316,0.724252093,0.745810136,0.742351333,0.74467218,0.713537304,0.738223899,0.736436672,0.739111277,0.741832986,0.743158463,0.739159222,0.720026109,0.754857408,0.752032057,0.74713596,0.752188702,0.736859333,0.738452451,0.71221541,0.741364816
PaCtg5740g42583-t1_42583,0.801595623,0.820380152,0.820734262,0.815667892,0.764727809,0.791692937,0.788475086,0.779940833,0.755937606,0.752564143,0.752026193,0.732739631,0.75432734,0.753031699,0.746744065,0.753700525,0.735332027,0.737268459,0.709949094,0.737586308
PaChr5g16547-t1_16547,0.727323464,0.74816965,0.745734943,0.747831967,0.720389531,0.743370525,0.741406827,0.749129274,0.76076019,0.763979373,0.759699546,0.741114298,0.773113363,0.768958483,0.763650168,0.771168258,0.748983346,0.748697308,0.725869695,0.757995616
PaChr6g19856-t1_19856,0.726060599,0.747087719,0.744362979,0.746628472,0.7192994,0.745414012,0.741002455,0.743839824,0.746368906,0.750725426,0.746848317,0.72697023,0.757751664,0.754480901,0.746059092,0.75635696,0.745068157,0.739739662,0.717601953,0.747172578
PaChr1g00521-t1_521,0.727355673,0.748584028,0.745711378,0.747522825,0.714021389,0.738621564,0.736515525,0.740089213,0.740815006,0.739237833,0.735663029,0.717058624,0.764107677,0.764380704,0.757922998,0.765356727,0.737628576,0.735572918,0.710632595,0.738902266
PaChr2g09810-t1_9810,0.743388437,0.762934744,0.760999886,0.764391978,0.73571824,0.760530684,0.757506973,0.759460412,0.749780836,0.749723748,0.743320818,0.726520211,0.765457226,0.762055178,0.756986882,0.764699691,0.739950727,0.745164643,0.717684163,0.747216298
PaChr10g04961-t1_4961,0.720629036,0.742800791,0.739360878,0.740131951,0.7131814,0.736782658,0.737063155,0.738922968,0.745763387,0.742751022,0.740913355,0.721857669,0.75494145,0.753118138,0.746959463,0.753105695,0.738928342,0.739999202,0.714614661,0.744605038
PaCtg1264g32624-t1_32624,0.73980232,0.760550335,0.75699672,0.760373267,0.74737262,0.772365313,0.767439638,0.771314054,0.74550222,0.748259073,0.745122304,0.725196226,0.754943656,0.756269477,0.749384454,0.755986135,0.739444418,0.735867218,0.710763783,0.737117529
PaCtg1278g32702-t1_32702,0.736225702,0.754455619,0.761500132,0.751330246,0.733451907,0.763217086,0.747498771,0.760644801,0.757988601,0.75544528,0.750743227,0.733981366,0.782320685,0.762764474,0.767667347,0.763653513,0.744422725,0.751480078,0.723777965,0.75385076
PaChr10g04800-t1_4800,0.721755674,0.743633019,0.740061859,0.741890737,0.714619239,0.739183023,0.737097113,0.740667446,0.742308916,0.742072891,0.73738583,0.719174007,0.751166475,0.751307295,0.746133265,0.749640767,0.737479569,0.73889603,0.712925053,0.742328687
PaChr4g14716-t1_14716,0.720041828,0.741144201,0.738609674,0.74088708,0.716651202,0.742158797,0.738541226,0.742022309,0.742410958,0.739471536,0.737595378,0.718379533,0.753185647,0.750942967,0.744863201,0.748764182,0.736869361,0.736906974,0.711251584,0.740127523
PaChr5g17261-t1_17261,0.719432665,0.741768852,0.737056672,0.740050028,0.71407802,0.738793581,0.737054584,0.739459539,0.743743693,0.741929668,0.73997744,0.720545649,0.755017053,0.754301608,0.748364446,0.756033149,0.736954384,0.736712603,0.711172872,0.740008434
PaChr3g13074-t1_13074,1.216368141,1.233510531,1.240275789,1.183519647,1.300969926,1.309327521,1.30501898,1.288418792,1.18942595,1.239985935,1.259524337,1.232711757,1.094392323,1.097389033,1.081738479,1.096415567,1.171651093,1.201497697,1.169835803,1.149101767
PaChr3g12017-t1_12017,0.734495577,0.758742068,0.7508338,0.752892582,0.740243099,0.766182298,0.761890449,0.762261895,0.758641921,0.761947665,0.750177378,0.736262513,0.758402281,0.757337866,0.756472609,0.763058784,0.755982072,0.750540312,0.724695821,0.745557504
PaChr2g08372-t1_8372,1.001197678,0.998897338,1.011338083,1.025552136,1.096796989,1.088882888,1.124074178,1.103548048,1.108303201,1.112346267,1.083925648,1.097510568,1.485601109,1.463264748,1.539843454,1.575939698,1.155657458,1.192136067,1.181034924,1.207281147
